station_appa,date,hour,CO,NO2,O3,PM10,PM2.5,SO2,geometry_appa,AQI,EAQI,station_weather,elevation,temperature,precipitation,winds_spd,winds_dir,geometry_weather,power_area_50,power_area_1000,power_area_2500,week_day
Piana Rotaliana,2013-12-26,13,,12.0,49.0,2.0,,,POINT (11.11343 46.19683),12.25,good,T0408,204,2.825,1.3,,,POINT (11.10461227 46.18722699),0.13781017493796527,64.60070192688534,72.76871950194084,thursday
Piana Rotaliana,2013-12-26,14,,12.0,49.0,3.0,,,POINT (11.11343 46.19683),12.25,good,T0408,204,2.625,0.65,,,POINT (11.10461227 46.18722699),0.13684863606286185,62.79911999683176,69.24388631166462,thursday
Piana Rotaliana,2013-12-26,15,,15.0,45.0,3.0,,,POINT (11.11343 46.19683),11.25,good,T0408,204,2.925,0.2,,,POINT (11.10461227 46.18722699),0.1341708019023987,62.77080888704073,69.90041934256239,thursday
Piana Rotaliana,2013-12-26,16,,16.0,46.0,4.0,,,POINT (11.11343 46.19683),11.5,good,T0408,204,3.15,0.15000000000000002,,,POINT (11.10461227 46.18722699),0.12932175392886683,62.88330268692263,70.7078999124704,thursday
Piana Rotaliana,2013-12-26,17,,21.0,41.0,4.0,,,POINT (11.11343 46.19683),10.5,good,T0408,204,3.55,0.1,,,POINT (11.10461227 46.18722699),0.14257650785773368,63.576216034783705,72.63886943355806,thursday
Piana Rotaliana,2013-12-26,18,,24.0,37.0,4.0,,,POINT (11.11343 46.19683),12.0,good,T0408,204,3.85,0.05,,,POINT (11.10461227 46.18722699),0.16294458105872622,64.3580318460685,74.77856034423209,thursday
Piana Rotaliana,2013-12-26,19,,31.0,30.0,4.0,,,POINT (11.11343 46.19683),15.5,good,T0408,204,3.8249999999999997,0.25,,,POINT (11.10461227 46.18722699),0.16809002274607113,64.37655596840943,74.46592421745528,thursday
Piana Rotaliana,2013-12-26,20,,33.0,21.0,9.0,,,POINT (11.11343 46.19683),16.5,good,T0408,204,3.45,0.0,,,POINT (11.10461227 46.18722699),0.1389578130686518,52.65707869374911,60.3963805227312,thursday
Piana Rotaliana,2013-12-26,21,,28.0,24.0,9.0,,,POINT (11.11343 46.19683),14.0,good,T0408,204,3.775,0.0,,,POINT (11.10461227 46.18722699),0.15678935856079404,63.35111355821792,73.36671364382752,thursday
Piana Rotaliana,2013-12-26,22,,23.0,30.0,9.0,,,POINT (11.11343 46.19683),11.5,good,T0408,204,4.65,0.0,,,POINT (11.10461227 46.18722699),0.14436518031430937,64.85340126628675,75.30799625627981,thursday
Piana Rotaliana,2013-12-26,23,,27.0,23.0,11.0,,,POINT (11.11343 46.19683),13.5,good,T0408,204,4.45,0.0,,,POINT (11.10461227 46.18722699),0.12510339123242348,61.95769259257575,72.60250119481631,thursday
Piana Rotaliana,2013-12-27,1,,25.0,22.0,15.0,,,POINT (11.11343 46.19683),15.0,good,T0408,204,4.25,0.0,,,POINT (11.10461227 46.18722699),0.09499586476426798,62.14089559682061,73.34555672934579,friday
Piana Rotaliana,2013-12-27,2,,22.0,25.0,14.0,,,POINT (11.11343 46.19683),14.0,good,T0408,204,4.425,0.0,,,POINT (11.10461227 46.18722699),0.08823407899090158,63.39537765904606,74.32116768854407,friday
Piana Rotaliana,2013-12-27,3,,19.0,27.0,13.0,,,POINT (11.11343 46.19683),13.0,good,T0408,204,4.425,0.0,,,POINT (11.10461227 46.18722699),0.08401571629445823,62.42478251219869,73.52940903294733,friday
Piana Rotaliana,2013-12-27,4,,13.0,36.0,11.0,,,POINT (11.11343 46.19683),11.0,good,T0408,204,4.975,0.0,,,POINT (11.10461227 46.18722699),0.08586642059553348,61.18783070216472,72.61020219000554,friday
Piana Rotaliana,2013-12-27,5,,11.0,39.0,10.0,,,POINT (11.11343 46.19683),10.0,good,T0408,204,5.449999999999999,0.0,,,POINT (11.10461227 46.18722699),0.08740694913151364,62.79264927518438,73.8336399626505,friday
Piana Rotaliana,2013-12-27,6,,10.0,39.0,9.0,,,POINT (11.11343 46.19683),9.75,good,T0408,204,5.45,0.0,,,POINT (11.10461227 46.18722699),0.08767576509511994,61.44434605096317,72.05958397595363,friday
Piana Rotaliana,2013-12-27,7,,9.0,42.0,7.0,,,POINT (11.11343 46.19683),10.5,good,T0408,204,5.2,0.0,,,POINT (11.10461227 46.18722699),0.10311207444168735,63.077847572218126,74.40540831192747,friday
Piana Rotaliana,2013-12-27,8,,10.0,40.0,6.0,,,POINT (11.11343 46.19683),10.0,good,T0408,204,5.3,0.0,,,POINT (11.10461227 46.18722699),0.11907568196856907,64.0405241441424,74.45212003885288,friday
Piana Rotaliana,2013-12-27,9,,13.0,39.0,6.0,,,POINT (11.11343 46.19683),9.75,good,T0408,204,5.975,0.0,,,POINT (11.10461227 46.18722699),0.11795905417700578,64.66346374158489,74.65857643965548,friday
Piana Rotaliana,2013-12-27,10,,14.0,40.0,6.0,,,POINT (11.11343 46.19683),10.0,good,T0408,204,6.475,0.0,,,POINT (11.10461227 46.18722699),0.12173284036393714,63.87340930093906,72.28855501395621,friday
Piana Rotaliana,2013-12-27,11,,14.0,40.0,6.0,,,POINT (11.11343 46.19683),10.0,good,T0408,204,7.525,0.0,,,POINT (11.10461227 46.18722699),0.10835401364764267,61.5620176694298,69.41971102529503,friday
Piana Rotaliana,2013-12-27,12,,15.0,41.0,6.0,,,POINT (11.11343 46.19683),10.25,good,T0408,204,7.0,0.0,,,POINT (11.10461227 46.18722699),0.1140198535980149,63.63387255704786,72.23810686647191,friday
Piana Rotaliana,2013-12-27,13,,13.0,47.0,6.0,,,POINT (11.11343 46.19683),11.75,good,T0408,204,8.975000000000001,0.0,,,POINT (11.10461227 46.18722699),0.09502688461538462,61.61246775536614,72.19636494475313,friday
Piana Rotaliana,2013-12-27,14,,14.0,49.0,6.0,,,POINT (11.11343 46.19683),12.25,good,T0408,204,8.475,0.0,,,POINT (11.10461227 46.18722699),0.11131099958643506,62.39925594182943,71.50440908417976,friday
Piana Rotaliana,2013-12-27,15,,19.0,43.0,8.0,,,POINT (11.11343 46.19683),10.75,good,T0408,204,8.8,0.0,,,POINT (11.10461227 46.18722699),0.10681348304383786,62.82207207269213,71.4140040391697,friday
Piana Rotaliana,2013-12-27,16,,22.0,38.0,8.0,,,POINT (11.11343 46.19683),11.0,good,T0408,204,7.0,0.0,,,POINT (11.10461227 46.18722699),0.1139474780810587,64.64789000345573,73.32016593809637,friday
Piana Rotaliana,2013-12-27,17,,23.0,34.0,9.0,,,POINT (11.11343 46.19683),11.5,good,T0408,204,5.975,0.0,,,POINT (11.10461227 46.18722699),0.1322063664185277,65.99277833650133,75.80873303009434,friday
Piana Rotaliana,2013-12-27,18,,25.0,30.0,11.0,,,POINT (11.11343 46.19683),12.5,good,T0408,204,4.3999999999999995,0.0,,,POINT (11.10461227 46.18722699),0.16343051902398675,68.1843260032275,79.39800851243687,friday
Piana Rotaliana,2013-12-27,19,,33.0,22.0,14.0,,,POINT (11.11343 46.19683),16.5,good,T0408,204,2.85,0.0,,,POINT (11.10461227 46.18722699),0.1654569913151365,66.35538363038043,77.55052446401143,friday
Piana Rotaliana,2013-12-27,20,,36.0,12.0,16.0,,,POINT (11.11343 46.19683),18.0,good,T0408,204,1.45,0.0,,,POINT (11.10461227 46.18722699),0.1620760963606286,65.5977465232105,77.67247184719984,friday
Piana Rotaliana,2013-12-27,21,,35.0,10.0,17.0,,,POINT (11.11343 46.19683),17.5,good,T0408,204,0.4,0.0,,,POINT (11.10461227 46.18722699),0.1517473093465674,64.76743875531554,77.10913587976928,friday
Piana Rotaliana,2013-12-27,22,,34.0,7.0,19.0,,,POINT (11.11343 46.19683),19.0,good,T0408,204,0.225,0.0,,,POINT (11.10461227 46.18722699),0.14365177750206784,63.88183706545684,76.37110598776115,friday
Piana Rotaliana,2013-12-27,23,,31.0,10.0,20.0,,,POINT (11.11343 46.19683),20.0,good,T0408,204,-0.07500000000000001,0.0,,,POINT (11.10461227 46.18722699),0.12997311910669973,63.446886796411725,74.46095986550225,friday
Piana Rotaliana,2013-12-28,1,,28.0,8.0,18.0,,,POINT (11.11343 46.19683),18.0,good,T0408,204,-0.15000000000000002,0.0,,,POINT (11.10461227 46.18722699),0.09582299255583127,63.21494562084154,75.26872795746468,saturday
Piana Rotaliana,2013-12-28,2,,26.0,8.0,18.0,,,POINT (11.11343 46.19683),18.0,good,T0408,204,-0.875,0.0,,,POINT (11.10461227 46.18722699),0.09109801571546733,62.70006460807109,73.99381811809393,saturday
Piana Rotaliana,2013-12-28,3,,22.0,8.0,18.0,,,POINT (11.11343 46.19683),18.0,good,T0408,204,-1.3,0.0,,,POINT (11.10461227 46.18722699),0.08879239288668321,62.70109546587373,74.47057543299918,saturday
Piana Rotaliana,2013-12-28,4,,21.0,8.0,17.0,,,POINT (11.11343 46.19683),17.0,good,T0408,204,-1.2999999999999998,0.0,,,POINT (11.10461227 46.18722699),0.08831679032258065,62.32014702265986,74.10358250049963,saturday
Piana Rotaliana,2013-12-28,5,,23.0,6.0,14.0,,,POINT (11.11343 46.19683),14.0,good,T0408,204,-1.525,0.0,,,POINT (11.10461227 46.18722699),0.0890095111662531,62.80584509752828,73.80182515127673,saturday
Piana Rotaliana,2013-12-28,6,,26.0,4.0,12.0,,,POINT (11.11343 46.19683),13.0,good,T0408,204,-1.15,0.0,,,POINT (11.10461227 46.18722699),0.09061207733664187,62.898494334413165,74.88045335085951,saturday
Piana Rotaliana,2013-12-28,7,,21.0,6.0,12.0,,,POINT (11.11343 46.19683),12.0,good,T0408,204,-1.175,0.0,,,POINT (11.10461227 46.18722699),0.09657775103391232,63.07949613522769,74.58144775280358,saturday
Piana Rotaliana,2013-12-28,8,,32.0,2.0,11.0,,,POINT (11.11343 46.19683),16.0,good,T0408,204,-0.875,0.0,,,POINT (11.10461227 46.18722699),0.10915012572373864,63.09906983358646,73.4077882621008,saturday
Piana Rotaliana,2013-12-28,9,,29.0,3.0,12.0,,,POINT (11.11343 46.19683),14.5,good,T0408,204,-0.825,0.0,,,POINT (11.10461227 46.18722699),0.11247932299421011,62.17958113883181,71.30069179639096,saturday
Piana Rotaliana,2013-12-28,10,,34.0,5.0,14.0,,,POINT (11.11343 46.19683),17.0,good,T0408,204,2.0999999999999996,0.0,,,POINT (11.10461227 46.18722699),0.10882961000827128,60.170924186239624,68.79944912655004,saturday
Piana Rotaliana,2013-12-28,11,,32.0,9.0,11.0,,,POINT (11.11343 46.19683),16.0,good,T0408,204,4.525,0.0,,,POINT (11.10461227 46.18722699),0.10598635111662531,58.74072244325552,66.92384166610134,saturday
Piana Rotaliana,2013-12-28,12,,29.0,10.0,11.0,,,POINT (11.11343 46.19683),14.5,good,T0408,204,4.95,0.0,,,POINT (11.10461227 46.18722699),0.10405293341604632,59.990804859083795,68.91019659879888,saturday
Piana Rotaliana,2013-12-28,13,,23.0,15.0,12.0,,,POINT (11.11343 46.19683),12.0,good,T0408,204,6.35,0.0,,,POINT (11.10461227 46.18722699),0.10591397559966914,60.10170608372595,69.79809240636166,saturday
Piana Rotaliana,2013-12-28,14,,26.0,15.0,13.0,,,POINT (11.11343 46.19683),13.0,good,T0408,204,5.9,0.0,,,POINT (11.10461227 46.18722699),0.11937551571546731,61.054584385790754,71.6987119680827,saturday
Piana Rotaliana,2013-12-28,15,,30.0,9.0,13.0,,,POINT (11.11343 46.19683),15.0,good,T0408,204,5.825,0.0,,,POINT (11.10461227 46.18722699),0.12239453928866831,61.03181245006915,71.23761342945262,saturday
Piana Rotaliana,2013-12-28,16,,29.0,13.0,16.0,,,POINT (11.11343 46.19683),16.0,good,T0408,204,5.6,0.0,,,POINT (11.10461227 46.18722699),0.12338709801488834,62.79118391165092,74.00522208421546,saturday
Piana Rotaliana,2013-12-28,17,,37.0,7.0,18.0,,,POINT (11.11343 46.19683),18.5,good,T0408,204,4.8,0.0,,,POINT (11.10461227 46.18722699),0.14429280272952855,64.98264750069211,78.03121598704733,saturday
Piana Rotaliana,2013-12-28,18,,42.0,2.0,25.0,,,POINT (11.11343 46.19683),26.666666666666664,fair,T0408,204,4.125,0.0,,,POINT (11.10461227 46.18722699),0.1662531017369727,65.43380458207793,79.52675128520609,saturday
Piana Rotaliana,2013-12-28,19,,39.0,2.0,29.0,,,POINT (11.11343 46.19683),32.0,fair,T0408,204,3.8,0.0,,,POINT (11.10461227 46.18722699),0.1776985128205128,65.19709074548254,78.03576639124934,saturday
Piana Rotaliana,2013-12-28,20,,41.0,2.0,31.0,,,POINT (11.11343 46.19683),34.666666666666664,fair,T0408,204,3.9,0.0,,,POINT (11.10461227 46.18722699),0.16706989247311826,64.2436161719241,77.30533230372065,saturday
Piana Rotaliana,2013-12-28,21,,40.0,2.0,30.0,,,POINT (11.11343 46.19683),33.33333333333333,fair,T0408,204,3.8,0.0,,,POINT (11.10461227 46.18722699),0.15867452605459056,64.31429593708647,76.97934777620829,saturday
Piana Rotaliana,2013-12-28,22,,34.0,2.0,36.0,,,POINT (11.11343 46.19683),41.333333333333336,moderate,T0408,204,3.525,0.1,,,POINT (11.10461227 46.18722699),0.14388957981803144,64.8949808952069,77.41507786164512,saturday
Piana Rotaliana,2013-12-28,23,,35.0,2.0,35.0,,,POINT (11.11343 46.19683),40.0,fair,T0408,204,3.45,0.1,,,POINT (11.10461227 46.18722699),0.12466914640198512,62.461725720148806,75.00197336963043,saturday
Piana Rotaliana,2013-12-29,1,,37.0,2.0,35.0,,,POINT (11.11343 46.19683),40.0,fair,T0408,204,3.4,0.30000000000000004,,,POINT (11.10461227 46.18722699),0.09166666542597188,61.303680596807254,72.90191654437955,sunday
Piana Rotaliana,2013-12-29,2,,41.0,2.0,31.0,,,POINT (11.11343 46.19683),34.666666666666664,fair,T0408,204,3.3499999999999996,0.25,,,POINT (11.10461227 46.18722699),0.08468775723738627,60.65708274214579,72.73432184745253,sunday
Piana Rotaliana,2013-12-29,3,,44.0,1.0,25.0,,,POINT (11.11343 46.19683),26.666666666666664,fair,T0408,204,3.45,0.45,,,POINT (11.10461227 46.18722699),0.08011786641852771,59.89787560814408,71.70724518243574,sunday
Piana Rotaliana,2013-12-29,4,,41.0,1.0,23.0,,,POINT (11.11343 46.19683),24.0,fair,T0408,204,3.5,0.30000000000000004,,,POINT (11.10461227 46.18722699),0.08020058023159636,59.39355169525833,71.96846419351388,sunday
Piana Rotaliana,2013-12-29,5,,39.0,1.0,23.0,,,POINT (11.11343 46.19683),24.0,fair,T0408,204,3.425,0.25,,,POINT (11.10461227 46.18722699),0.08128618444995865,61.11366817988134,73.33944202067286,sunday
Piana Rotaliana,2013-12-29,6,,38.0,1.0,23.0,,,POINT (11.11343 46.19683),24.0,fair,T0408,204,3.475,0.15000000000000002,,,POINT (11.10461227 46.18722699),0.0845016546732837,61.24798757256712,73.55947532097804,sunday
Piana Rotaliana,2013-12-29,7,,38.0,1.0,20.0,,,POINT (11.11343 46.19683),20.0,good,T0408,204,3.55,0.1,,,POINT (11.10461227 46.18722699),0.09476840446650124,61.27311112134843,72.7417661018421,sunday
Piana Rotaliana,2013-12-29,8,,37.0,1.0,19.0,,,POINT (11.11343 46.19683),19.0,good,T0408,204,3.75,0.0,,,POINT (11.10461227 46.18722699),0.10550041687344913,61.85231217220394,73.09297175296462,sunday
Piana Rotaliana,2013-12-29,9,,31.0,4.0,17.0,,,POINT (11.11343 46.19683),17.0,good,T0408,204,4.0,0.05,,,POINT (11.10461227 46.18722699),0.11948924689826303,61.114328805638884,73.02638307538145,sunday
Piana Rotaliana,2013-12-29,10,,29.0,5.0,17.0,,,POINT (11.11343 46.19683),17.0,good,T0408,204,4.125,0.0,,,POINT (11.10461227 46.18722699),0.129187346980976,60.953592064628054,72.76921363222911,sunday
Piana Rotaliana,2013-12-29,11,,30.0,4.0,17.0,,,POINT (11.11343 46.19683),17.0,good,T0408,204,4.475,0.0,,,POINT (11.10461227 46.18722699),0.13039702191894129,60.55798943450501,71.6993005807843,sunday
Piana Rotaliana,2013-12-29,12,,22.0,13.0,15.0,,,POINT (11.11343 46.19683),15.0,good,T0408,204,4.975,0.05,,,POINT (11.10461227 46.18722699),0.1331368916459884,60.884153450532146,72.63022241627576,sunday
Piana Rotaliana,2013-12-29,13,,20.0,21.0,13.0,,,POINT (11.11343 46.19683),13.0,good,T0408,204,5.575,0.0,,,POINT (11.10461227 46.18722699),0.13066584201819686,60.211020473001724,72.67053855771015,sunday
Piana Rotaliana,2013-12-29,14,,19.0,23.0,14.0,,,POINT (11.11343 46.19683),14.0,good,T0408,204,6.225,0.0,,,POINT (11.10461227 46.18722699),0.1330231604631927,59.89645243156069,71.23982908851258,sunday
Piana Rotaliana,2013-12-29,15,,14.0,33.0,11.0,,,POINT (11.11343 46.19683),11.0,good,T0408,204,6.7,0.0,,,POINT (11.10461227 46.18722699),0.12578577212572373,59.51169289974541,71.33922183054084,sunday
Piana Rotaliana,2013-12-29,16,,16.0,33.0,11.0,,,POINT (11.11343 46.19683),11.0,good,T0408,204,6.65,0.0,,,POINT (11.10461227 46.18722699),0.12207402770885029,60.3374766717363,72.40205784421687,sunday
Piana Rotaliana,2013-12-29,17,,19.0,30.0,12.0,,,POINT (11.11343 46.19683),12.0,good,T0408,204,6.025,0.0,,,POINT (11.10461227 46.18722699),0.14091191191066998,61.94668040290278,73.91292749458408,sunday
Piana Rotaliana,2013-12-29,18,,20.0,26.0,13.0,,,POINT (11.11343 46.19683),13.0,good,T0408,204,6.025,0.0,,,POINT (11.10461227 46.18722699),0.1608767564102564,63.51200163482037,76.35084338815948,sunday
Piana Rotaliana,2013-12-29,19,,20.0,25.0,14.0,,,POINT (11.11343 46.19683),14.0,good,T0408,204,6.3,0.0,,,POINT (11.10461227 46.18722699),0.17152605459057071,63.306770535160936,74.43654199513826,sunday
Piana Rotaliana,2013-12-29,20,,24.0,19.0,17.0,,,POINT (11.11343 46.19683),17.0,good,T0408,204,5.95,0.0,,,POINT (11.10461227 46.18722699),0.16607733498759303,63.446446680978774,75.22545397105836,sunday
Piana Rotaliana,2013-12-29,21,,25.0,18.0,18.0,,,POINT (11.11343 46.19683),18.0,good,T0408,204,5.2,0.0,,,POINT (11.10461227 46.18722699),0.15793010587262202,62.49848773585981,74.48887966630481,sunday
Piana Rotaliana,2013-12-29,22,,22.0,21.0,18.0,,,POINT (11.11343 46.19683),18.0,good,T0408,204,4.75,0.0,,,POINT (11.10461227 46.18722699),0.1446960277088503,63.209072177115864,75.37361642260979,sunday
Piana Rotaliana,2013-12-29,23,,21.0,20.0,19.0,,,POINT (11.11343 46.19683),19.0,good,T0408,204,4.35,0.0,,,POINT (11.10461227 46.18722699),0.1265922241521919,63.617079104762816,75.75539625164886,sunday
Piana Rotaliana,2013-12-30,1,,15.0,27.0,16.0,,,POINT (11.11343 46.19683),16.0,good,T0408,204,4.5249999999999995,0.0,,,POINT (11.10461227 46.18722699),0.0908808912324235,62.87580177714938,74.91147988289937,monday
Piana Rotaliana,2013-12-30,2,,13.0,29.0,15.0,,,POINT (11.11343 46.19683),15.0,good,T0408,204,3.825,0.0,,,POINT (11.10461227 46.18722699),0.08734491356492968,62.197683239540055,73.85417251025298,monday
Piana Rotaliana,2013-12-30,3,,11.0,34.0,12.0,,,POINT (11.11343 46.19683),12.0,good,T0408,204,4.05,0.0,,,POINT (11.10461227 46.18722699),0.08361248717948719,63.04468030318252,74.84714547055648,monday
Piana Rotaliana,2013-12-30,4,,9.0,36.0,9.0,,,POINT (11.11343 46.19683),9.0,good,T0408,204,3.7,0.0,,,POINT (11.10461227 46.18722699),0.08309553308519439,63.5764628378213,74.56972635054673,monday
Piana Rotaliana,2013-12-30,5,,8.0,38.0,8.0,,,POINT (11.11343 46.19683),9.5,good,T0408,204,4.65,0.0,,,POINT (11.10461227 46.18722699),0.08530810669975186,63.462003151563394,74.78715607767424,monday
Piana Rotaliana,2013-12-30,6,,7.0,40.0,7.0,,,POINT (11.11343 46.19683),10.0,good,T0408,204,4.45,0.0,,,POINT (11.10461227 46.18722699),0.089309346980976,63.96603887544695,74.44033640806748,monday
Piana Rotaliana,2013-12-30,7,,7.0,40.0,6.0,,,POINT (11.11343 46.19683),10.0,good,T0408,204,4.074999999999999,0.0,,,POINT (11.10461227 46.18722699),0.10269851364764268,65.19031557840071,75.67142705163432,monday
Piana Rotaliana,2013-12-30,8,,8.0,41.0,5.0,,,POINT (11.11343 46.19683),10.25,good,T0408,204,4.225,0.0,,,POINT (11.10461227 46.18722699),0.12323200909842846,65.27817938764272,74.40063499698952,monday
Piana Rotaliana,2013-12-30,9,,12.0,37.0,5.0,,,POINT (11.11343 46.19683),9.25,good,T0408,204,2.9,0.0,,,POINT (11.10461227 46.18722699),0.129745658808933,66.3305637566837,73.46054111404709,monday
Piana Rotaliana,2013-12-30,10,,13.0,39.0,6.0,,,POINT (11.11343 46.19683),9.75,good,T0408,204,3.325,0.0,,,POINT (11.10461227 46.18722699),0.1316687324234905,64.86434344960989,72.78252802823299,monday
Piana Rotaliana,2013-12-30,11,,12.0,43.0,6.0,,,POINT (11.11343 46.19683),10.75,good,T0408,204,4.25,0.0,,,POINT (11.10461227 46.18722699),0.11950992679900745,63.2259983875596,70.832960702862,monday
Piana Rotaliana,2013-12-30,12,,10.0,50.0,5.0,,,POINT (11.11343 46.19683),12.5,good,T0408,204,6.25,0.0,,,POINT (11.10461227 46.18722699),0.1028949540942928,61.9384424596828,70.03757650833482,monday
Piana Rotaliana,2013-12-30,13,,11.0,53.0,5.0,,,POINT (11.11343 46.19683),13.25,good,T0408,204,6.949999999999999,0.0,,,POINT (11.10461227 46.18722699),0.08007650951199338,51.342197352642344,61.247588741536156,monday
Piana Rotaliana,2013-12-30,14,,12.0,54.0,4.0,,,POINT (11.11343 46.19683),13.5,good,T0408,204,7.8,0.0,,,POINT (11.10461227 46.18722699),0.10596567328370556,62.08668321201038,71.71466389652925,monday
Piana Rotaliana,2013-12-30,15,,12.0,55.0,5.0,,,POINT (11.11343 46.19683),13.75,good,T0408,204,7.8,0.0,,,POINT (11.10461227 46.18722699),0.11601530066170389,64.84166062463797,72.67632605122927,monday
Piana Rotaliana,2013-12-30,16,,24.0,42.0,7.0,,,POINT (11.11343 46.19683),12.0,good,T0408,204,5.4,0.0,,,POINT (11.10461227 46.18722699),0.1263130682382134,67.2145521170733,75.64910667075583,monday
Piana Rotaliana,2013-12-30,17,,25.0,34.0,7.0,,,POINT (11.11343 46.19683),12.5,good,T0408,204,4.025,0.0,,,POINT (11.10461227 46.18722699),0.1445099288668321,68.02943098240729,78.51306956071136,monday
Piana Rotaliana,2013-12-30,18,,24.0,30.0,10.0,,,POINT (11.11343 46.19683),12.0,good,T0408,204,2.125,0.0,,,POINT (11.10461227 46.18722699),0.1774676083540116,66.53050553584461,77.31438795029153,monday
Piana Rotaliana,2013-12-30,19,,28.0,25.0,10.0,,,POINT (11.11343 46.19683),14.0,good,T0408,204,0.225,0.0,,,POINT (11.10461227 46.18722699),0.18324028329197686,65.89920898028825,77.76515189831225,monday
Piana Rotaliana,2013-12-30,20,,28.0,24.0,12.0,,,POINT (11.11343 46.19683),14.0,good,T0408,204,-0.45,0.0,,,POINT (11.10461227 46.18722699),0.1760132299421009,65.03654269525171,78.06398781614513,monday
Piana Rotaliana,2013-12-30,21,,28.0,21.0,14.0,,,POINT (11.11343 46.19683),14.0,good,T0408,204,-1.175,0.0,,,POINT (11.10461227 46.18722699),0.1675351517783292,64.35746088815151,76.43970483291204,monday
Piana Rotaliana,2013-12-30,22,,25.0,25.0,15.0,,,POINT (11.11343 46.19683),15.0,good,T0408,204,-0.825,0.0,,,POINT (11.10461227 46.18722699),0.15444582175351532,63.491992728790095,75.56476209454198,monday
Piana Rotaliana,2013-12-30,23,,23.0,25.0,15.0,,,POINT (11.11343 46.19683),15.0,good,T0408,204,-0.35,0.0,,,POINT (11.10461227 46.18722699),0.1391645988420182,63.30808685582132,75.69239070034489,monday
